type	pre-condition	post-condition	confidence	SDC
Embedding	"80 % column values have their Glove embedding distance to ""december"" < 5.5"	"values whose Glove embedding distance to ""december"" > 9.5"	0.9932179097012819	(('embed', 1, 'december', 0.8, 5.5), ('embed', 9.5), 1.4053598421966733, 0.006782090298718086, (10, 2699, 93547, 102124))
Embedding	"80 % column values have their Glove embedding distance to ""tuesday"" < 5.5"	"values whose Glove embedding distance to ""tuesday"" > 10.5"	0.9932075854149941	(('embed', 1, 'tuesday', 0.8, 5.5), ('embed', 10.5), 1.3989843664164106, 0.006792414585005907, (13, 3256, 93108, 102003))
Embedding	"80 % column values have their Glove embedding distance to ""spain"" < 5.5"	"values whose Glove embedding distance to ""spain"" > 7.5"	0.9931970021309294	(('embed', 1, 'spain', 0.8, 5.5), ('embed', 7.5), 1.6745505556630078, 0.006802997869070598, (5, 1711, 119000, 77664))
Embedding	"80 % column values have their Glove embedding distance to ""americas"" < 5.5"	"values whose Glove embedding distance to ""americas"" > 10.0"	0.9931743208780015	(('embed', 1, 'americas', 0.8, 5.5), ('embed', 10.0), 1.4439118882552164, 0.006825679121998449, (1, 825, 93122, 104432))
Embedding	"80 % column values have their Glove embedding distance to ""americas"" < 5.5"	"values whose Glove embedding distance to ""americas"" > 8.0"	0.9931743208780015	(('embed', 1, 'americas', 0.8, 5.5), ('embed', 8.0), 1.4610112706512006, 0.006825679121998449, (1, 825, 94809, 102745))
Embedding	"80 % column values have their Glove embedding distance to ""hard"" < 5.5"	"values whose Glove embedding distance to ""hard"" > 12.0"	0.993163766300438	(('embed', 1, 'hard', 0.8, 5.5), ('embed', 12.0), 1.3976152791294405, 0.00683623369956201, (16, 3780, 93086, 101498))
CTA	"80 % column values have their Doduo ""category""-classifier scores >= 4.5"	"values whose Doduo ""category""-classifier scores <= -1.5"""	0.9930459005118322	(('doduo', 'category', 0.8, 4.5), ('doduo', -1.5), 1.4711644808814162, 0.006954099488167837, (7, 2066, 99788, 96519))
CTA	"80 % column values have their Sherlock ""year""-classifier scores >= 0.15000000000000002"	"values whose Sherlock ""year""-classifier scores <= 0"	0.9929673728096023	(('cta', 'year', 0.8, 0.15000000000000002), ('cta', 0), 1.471651342220131, 0.007032627190397668, (3, 1247, 98454, 98676))
Embedding	"80 % column values have their Glove embedding distance to ""november"" < 3.0"	"values whose Glove embedding distance to ""november"" > 7.0"	0.9929279063649775	(('embed', 1, 'november', 0.8, 3.0), ('embed', 7.0), 1.7273029823765007, 0.0070720936350224615, (3, 1240, 123413, 73724))
Embedding	"80 % column values have their Glove embedding distance to ""april"" < 3.0"	"values whose Glove embedding distance to ""april"" > 6.5"	0.9929279063649775	(('embed', 1, 'april', 0.8, 3.0), ('embed', 6.5), 2.024097126764994, 0.0070720936350224615, (3, 1240, 150223, 46914))
Embedding	"80 % column values have their Glove embedding distance to ""china"" < 6.0"	"values whose Glove embedding distance to ""china"" > 11.5"	0.9929267667502214	(('embed', 1, 'china', 0.8, 6.0), ('embed', 11.5), 1.4019604489277668, 0.007073233249778621, (7, 2031, 93112, 103230))
Embedding	"80 % column values have their Glove embedding distance to ""may"" < 5.0"	"values whose Glove embedding distance to ""may"" > 8.0"	0.9929256087615363	(('embed', 1, 'may', 0.8, 5.0), ('embed', 8.0), 1.454232178435949, 0.007074391238463637, (16, 3652, 98877, 95835))
Embedding	"80 % column values have their Glove embedding distance to ""october"" < 5.5"	"values whose Glove embedding distance to ""october"" > 7.5"	0.9928740031257871	(('embed', 1, 'october', 0.8, 5.5), ('embed', 7.5), 1.579694741984237, 0.007125996874212932, (12, 2926, 111048, 84394))
Embedding	"80 % column values have their Glove embedding distance to ""on"" < 5.0"	"values whose Glove embedding distance to ""on"" > 8.5"	0.9928728698560059	(('embed', 1, 'on', 0.8, 5.0), ('embed', 8.5), 1.4110483101567295, 0.007127130143994158, (21, 4477, 94713, 99169))
Embedding	"80 % column values have their Glove embedding distance to ""paris"" < 5.5"	"values whose Glove embedding distance to ""paris"" > 11.0"	0.9928642795640893	(('embed', 1, 'paris', 0.8, 5.5), ('embed', 11.0), 1.39806730766471, 0.007135720435910725, (9, 2383, 93099, 102889))
Embedding	"80 % column values have their Glove embedding distance to ""tokyo"" < 6.0"	"values whose Glove embedding distance to ""tokyo"" > 11.5"	0.992844835289554	(('embed', 1, 'tokyo', 0.8, 6.0), ('embed', 11.5), 1.3951923933049684, 0.007155164710445919, (12, 2914, 93093, 102361))
Embedding	"80 % column values have their Glove embedding distance to ""adventure"" < 6.0"	"values whose Glove embedding distance to ""adventure"" > 10.5"	0.9928418256455583	(('embed', 1, 'adventure', 0.8, 6.0), ('embed', 10.5), 1.4163941350148195, 0.007158174354441627, (3, 1225, 93107, 104045))
Embedding	"80 % column values have their Glove embedding distance to ""adventure"" < 6.0"	"values whose Glove embedding distance to ""adventure"" > 12.0"	0.9928418256455583	(('embed', 1, 'adventure', 0.8, 6.0), ('embed', 12.0), 1.4162823735048955, 0.007158174354441627, (3, 1225, 93096, 104056))
Embedding	"80 % column values have their Glove embedding distance to ""august"" < 6.0"	"values whose Glove embedding distance to ""august"" > 10.0"	0.9928277561242751	(('embed', 1, 'august', 0.8, 6.0), ('embed', 10.0), 1.396336695941006, 0.007172243875724914, (28, 5607, 93158, 99587))
Embedding	"80 % column values have their Glove embedding distance to ""august"" < 6.0"	"values whose Glove embedding distance to ""august"" > 12.0"	0.9928277561242751	(('embed', 1, 'august', 0.8, 6.0), ('embed', 12.0), 1.3954645799325123, 0.007172243875724914, (28, 5607, 93074, 99671))
Embedding	"80 % column values have their Glove embedding distance to ""first"" < 4.5"	"values whose Glove embedding distance to ""first"" > 6.0"	0.9927959297961431	(('embed', 1, 'first', 0.8, 4.5), ('embed', 6.0), 2.0519311942341707, 0.007204070203856968, (10, 2540, 153723, 42107))
Embedding	"80 % column values have their Glove embedding distance to ""europe"" < 4.5"	"values whose Glove embedding distance to ""europe"" > 8.0"	0.9927495311806397	(('embed', 1, 'europe', 0.8, 4.5), ('embed', 8.0), 1.611069223771309, 0.007250468819360352, (0, 526, 102910, 94944))
Embedding	"80 % column values have their Glove embedding distance to ""europe"" < 4.5"	"values whose Glove embedding distance to ""europe"" > 7.5"	0.9927495311806397	(('embed', 1, 'europe', 0.8, 4.5), ('embed', 7.5), 1.7248105310599884, 0.007250468819360352, (0, 526, 114103, 83751))
Embedding	"80 % column values have their Glove embedding distance to ""europe"" < 4.5"	"values whose Glove embedding distance to ""europe"" > 7.0"	0.9927495311806397	(('embed', 1, 'europe', 0.8, 4.5), ('embed', 7.0), 2.02168522355495, 0.007250468819360352, (0, 526, 142036, 55818))
Embedding	"80 % column values have their Glove embedding distance to ""pounds"" < 6.5"	"values whose Glove embedding distance to ""pounds"" > 12.0"	0.9927492736133947	(('embed', 1, 'pounds', 0.8, 6.5), ('embed', 12.0), 1.3935852100306363, 0.0072507263866052355, (13, 3049, 93090, 102228))
Embedding	"80 % column values have their Glove embedding distance to ""pounds"" < 6.5"	"values whose Glove embedding distance to ""pounds"" > 10.5"	0.9927492736133947	(('embed', 1, 'pounds', 0.8, 6.5), ('embed', 10.5), 1.3939337390415911, 0.0072507263866052355, (13, 3049, 93124, 102194))
Embedding	"80 % column values have their Glove embedding distance to ""others"" < 5.0"	"values whose Glove embedding distance to ""others"" > 9.5"	0.9926464952917825	(('embed', 1, 'others', 0.8, 5.0), ('embed', 9.5), 1.3974298870956396, 0.007353504708217468, (9, 2312, 93253, 102806))
Embedding	"80 % column values have their Glove embedding distance to ""others"" < 5.0"	"values whose Glove embedding distance to ""others"" > 11.0"	0.9926464952917825	(('embed', 1, 'others', 0.8, 5.0), ('embed', 11.0), 1.3958672161970767, 0.007353504708217468, (9, 2312, 93100, 102959))
Embedding	"80 % column values have their Glove embedding distance to ""south"" < 5.5"	"values whose Glove embedding distance to ""south"" > 12.0"	0.9925710775245489	(('embed', 1, 'south', 0.8, 5.5), ('embed', 12.0), 1.3903931261428326, 0.0074289224754511, (21, 4294, 93078, 100987))
Embedding	"80 % column values have their Glove embedding distance to ""afternoon"" < 5.5"	"values whose Glove embedding distance to ""afternoon"" > 8.5"	0.9925562371726222	(('embed', 1, 'afternoon', 0.8, 5.5), ('embed', 8.5), 1.4139336867450745, 0.007443762827377826, (15, 3304, 95355, 99706))
Embedding	"80 % column values have their Glove embedding distance to ""cash"" < 5.5"	"values whose Glove embedding distance to ""cash"" > 10.0"	0.9924357225525815	(('embed', 1, 'cash', 0.8, 5.5), ('embed', 10.0), 1.4231819475109782, 0.007564277447418491, (2, 958, 93156, 104264))
Embedding	"80 % column values have their Glove embedding distance to ""monday"" < 6.0"	"values whose Glove embedding distance to ""monday"" > 12.0"	0.9924201602159097	(('embed', 1, 'monday', 0.8, 6.0), ('embed', 12.0), 1.3894524080215311, 0.007579839784090305, (26, 4993, 93078, 100283))
Embedding	"80 % column values have their Glove embedding distance to ""monday"" < 6.0"	"values whose Glove embedding distance to ""monday"" > 10.5"	0.9924201602159097	(('embed', 1, 'monday', 0.8, 6.0), ('embed', 10.5), 1.3903218390210677, 0.007579839784090305, (26, 4993, 93162, 100199))
Embedding	"80 % column values have their Glove embedding distance to ""medium"" < 6.0"	"values whose Glove embedding distance to ""medium"" > 10.0"	0.9923913834723035	(('embed', 1, 'medium', 0.8, 6.0), ('embed', 10.0), 1.3935931046151036, 0.007608616527696541, (9, 2234, 93125, 103012))
Embedding	"80 % column values have their Glove embedding distance to ""medium"" < 6.0"	"values whose Glove embedding distance to ""medium"" > 11.0"	0.9923913834723035	(('embed', 1, 'medium', 0.8, 6.0), ('embed', 11.0), 1.3932970143035572, 0.007608616527696541, (9, 2234, 93096, 103041))
Embedding	"80 % column values have their Glove embedding distance to ""medium"" < 6.0"	"values whose Glove embedding distance to ""medium"" > 10.5"	0.9923913834723035	(('embed', 1, 'medium', 0.8, 6.0), ('embed', 10.5), 1.3934603750241945, 0.007608616527696541, (9, 2234, 93112, 103025))
Embedding	"80 % column values have their Glove embedding distance to ""child"" < 5.5"	"values whose Glove embedding distance to ""child"" > 9.5"	0.9923750464528662	(('embed', 1, 'child', 0.8, 5.5), ('embed', 9.5), 1.4439606133082372, 0.0076249535471337275, (1, 738, 93561, 104080))
Embedding	"80 % column values have their Glove embedding distance to ""child"" < 5.5"	"values whose Glove embedding distance to ""child"" > 8.5"	0.9923750464528662	(('embed', 1, 'child', 0.8, 5.5), ('embed', 8.5), 1.5148323088507514, 0.0076249535471337275, (1, 738, 100562, 97079))
CTA	"80 % column values have their Doduo ""country""-classifier scores >= 4.5"	"values whose Doduo ""country""-classifier scores <= -1.5"""	0.9923484262758648	(('doduo', 'country', 0.8, 4.5), ('doduo', -1.5), 1.78385286997422, 0.007651573724135208, (2, 947, 128350, 69081))
Embedding	"80 % column values have their Glove embedding distance to ""mexico"" < 5.5"	"values whose Glove embedding distance to ""mexico"" > 10.0"	0.992264075529482	(('embed', 1, 'mexico', 0.8, 5.5), ('embed', 10.0), 1.3927925535760672, 0.0077359244705179995, (9, 2197, 93168, 103006))
Embedding	"80 % column values have their Glove embedding distance to ""north"" < 5.5"	"values whose Glove embedding distance to ""north"" > 9.5"	0.9922604332239829	(('embed', 1, 'north', 0.8, 5.5), ('embed', 9.5), 1.389724897340604, 0.007739566776017075, (19, 3809, 93381, 101171))
Embedding	"80 % column values have their Glove embedding distance to ""delivered"" < 5.0"	"values whose Glove embedding distance to ""delivered"" > 12.0"	0.9922088815960519	(('embed', 1, 'delivered', 0.8, 5.0), ('embed', 12.0), 1.3864886109995487, 0.007791118403948082, (16, 3314, 93083, 101967))
Embedding	"80 % column values have their Glove embedding distance to ""delivered"" < 5.0"	"values whose Glove embedding distance to ""delivered"" > 11.0"	0.9922088815960519	(('embed', 1, 'delivered', 0.8, 5.0), ('embed', 11.0), 1.3865296686958557, 0.007791118403948082, (16, 3314, 93087, 101963))
CTA	"80 % column values have their Doduo ""state""-classifier scores >= 4"	"values whose Doduo ""state""-classifier scores <= -2.5"""	0.992099771701926	(('doduo', 'state', 0.8, 4), ('doduo', -2.5), 1.318087734960816, 0.007900228298074009, (2, 917, 83062, 114399))
Function	"90 % of values return True on function ""validate_date"" in Dataprep"	"values that return False on function ""validate_date"" in Dataprep"	0.9920741125275814	(('pyfunc', 'date', 0.9), ('pyfunc', 'date'), 1.1920531487405432, 0.007925887472418661, (130, 19331, 70365, 108554))
Embedding	"80 % column values have their Glove embedding distance to ""small"" < 5.5"	"values whose Glove embedding distance to ""small"" > 10.5"	0.9920586457829118	(('embed', 1, 'small', 0.8, 5.5), ('embed', 10.5), 1.3880599651567123, 0.007941354217088206, (11, 2464, 93125, 102780))
Embedding	"80 % column values have their Glove embedding distance to ""small"" < 5.5"	"values whose Glove embedding distance to ""small"" > 9.0"	0.9920586457829118	(('embed', 1, 'small', 0.8, 5.5), ('embed', 9.0), 1.405542217995589, 0.007941354217088206, (11, 2464, 94836, 101069))
Pattern	"85 % of values match pattern ""^[a-zA-Z]+[\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+[\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.9920093755790212	(('pattern', 1, 'so63216 4', '^[a-zA-Z]+[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.85), ('pattern', 0), 3.066250477321668, 0.007990624420978726, (1, 704, 197675, 0))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""turkey"" < 1.1"	"values whose Sentence-BERT embedding distance to ""turkey"" > 1.35"	0.9920045002690351	(('sbert', 1, 'turkey', 0.8, 1.1), ('sbert', 1.35), 1.3376328411874752, 0.007995499730964906, (2, 906, 85030, 112442))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""italy"" < 1.0"	"values whose Sentence-BERT embedding distance to ""italy"" > 1.375"	0.9919640365545647	(('sbert', 1, 'italy', 0.8, 1.0), ('sbert', 1.375), 0.8672197292302409, 0.00803596344543536, (1, 700, 40767, 156912))
Embedding	"80 % column values have their Glove embedding distance to ""organization"" < 5.5"	"values whose Glove embedding distance to ""organization"" > 9.0"	0.9919436559226377	(('embed', 1, 'organization', 0.8, 5.5), ('embed', 9.0), 1.5502852553307176, 0.008056344077362377, (0, 473, 96924, 100983))
Embedding	"80 % column values have their Glove embedding distance to ""organization"" < 5.5"	"values whose Glove embedding distance to ""organization"" > 11.5"	0.9919436559226377	(('embed', 1, 'organization', 0.8, 5.5), ('embed', 11.5), 1.5116482204913027, 0.008056344077362377, (0, 473, 93104, 104803))
Embedding	"80 % column values have their Glove embedding distance to ""organization"" < 5.5"	"values whose Glove embedding distance to ""organization"" > 10.0"	0.9919436559226377	(('embed', 1, 'organization', 0.8, 5.5), ('embed', 10.0), 1.5138043814986726, 0.008056344077362377, (0, 473, 93317, 104590))
Embedding	"80 % column values have their Glove embedding distance to ""scheduled"" < 5.5"	"values whose Glove embedding distance to ""scheduled"" > 11.5"	0.9919319834479884	(('embed', 1, 'scheduled', 0.8, 5.5), ('embed', 11.5), 1.3843211602024006, 0.008068016552011607, (14, 2893, 93089, 102384))
Embedding	"80 % column values have their Glove embedding distance to ""scheduled"" < 5.5"	"values whose Glove embedding distance to ""scheduled"" > 10.0"	0.9919319834479884	(('embed', 1, 'scheduled', 0.8, 5.5), ('embed', 10.0), 1.3854273946544506, 0.008068016552011607, (14, 2893, 93197, 102276))
CTA	"80 % column values have their Sherlock ""day""-classifier scores >= 0.15000000000000002"	"values whose Sherlock ""day""-classifier scores <= 0"	0.9919308527784712	(('cta', 'day', 0.8, 0.15000000000000002), ('cta', 0), 1.4530306714804924, 0.008069147221528884, (5, 1441, 98458, 98476))
CTA	"80 % column values have their Sherlock ""day""-classifier scores >= 0.6"	"values whose Sherlock ""day""-classifier scores <= 0"	0.9919141315338121	(('cta', 'day', 0.8, 0.6), ('cta', 0), 1.4528930390811172, 0.00808586846618786, (5, 1438, 98458, 98479))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""home office"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""home office"" > 1.35"	0.9918755033398077	(('sbert', 1, 'home office', 0.8, 1.2000000000000002), ('sbert', 1.35), 1.4274181269936816, 0.008124496660192335, (0, 469, 84816, 113095))
CTA	"80 % column values have their Doduo ""country""-classifier scores >= 4"	"values whose Doduo ""country""-classifier scores <= -2"""	0.9918648242716023	(('doduo', 'country', 0.8, 4), ('doduo', -2), 1.5316818496753881, 0.00813517572839775, (3, 1077, 105190, 92110))
Embedding	"80 % column values have their Glove embedding distance to ""active"" < 5.0"	"values whose Glove embedding distance to ""active"" > 8.5"	0.9918435453411053	(('embed', 1, 'active', 0.8, 5.0), ('embed', 8.5), 1.4364862830164744, 0.008156454658894715, (2, 888, 94849, 102641))
Embedding	"80 % column values have their Glove embedding distance to ""nov"" < 6.0"	"values whose Glove embedding distance to ""nov"" > 9.5"	0.991807649992964	(('embed', 1, 'nov', 0.8, 6.0), ('embed', 9.5), 1.385559909094323, 0.008192350007036043, (11, 2388, 93122, 102859))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""sep"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""sep"" > 1.3"	0.991751950296737	(('sbert', 1, 'sep', 0.8, 1.2000000000000002), ('sbert', 1.3), 1.5804675488767392, 0.00824804970326294, (7, 1740, 111681, 84952))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""france"" < 1.1"	"values whose Sentence-BERT embedding distance to ""france"" > 1.375"	0.9917447153333804	(('sbert', 1, 'france', 0.8, 1.1), ('sbert', 1.375), 0.8204882127949622, 0.008255284666619641, (6, 1575, 40665, 156134))
Embedding	"80 % column values have their Glove embedding distance to ""government"" < 6.0"	"values whose Glove embedding distance to ""government"" > 10.5"	0.9917328042858883	(('embed', 1, 'government', 0.8, 6.0), ('embed', 10.5), 1.381390979622155, 0.008267195714111691, (23, 4145, 93155, 101057))
Embedding	"80 % column values have their Glove embedding distance to ""sunday"" < 5.0"	"values whose Glove embedding distance to ""sunday"" > 7.0"	0.9915800879594844	(('embed', 1, 'sunday', 0.8, 5.0), ('embed', 7.0), 1.8073503318173105, 0.008419912040515648, (13, 2623, 133913, 61831))
Embedding	"80 % column values have their Glove embedding distance to ""spring"" < 4.5"	"values whose Glove embedding distance to ""spring"" > 7.0"	0.9915217574689531	(('embed', 1, 'spring', 0.8, 4.5), ('embed', 7.0), 1.7707140222210966, 0.008478242531046861, (5, 1371, 129539, 67465))
Embedding	"80 % column values have their Glove embedding distance to ""england"" < 6.0"	"values whose Glove embedding distance to ""england"" > 9.5"	0.9913930101231417	(('embed', 1, 'england', 0.8, 6.0), ('embed', 9.5), 1.382839556728491, 0.008606989876858309, (27, 4530, 93631, 100192))
Function	"85 % of values return True on function ""validate_date"" in Dataprep"	"values that return False on function ""validate_date"" in Dataprep"	0.9911917204877632	(('pyfunc', 'date', 0.85), ('pyfunc', 'date'), 1.1822112684383335, 0.00880827951223688, (146, 19331, 70349, 108554))
Embedding	"80 % column values have their Glove embedding distance to ""team"" < 6.0"	"values whose Glove embedding distance to ""team"" > 10.5"	0.9911128175327135	(('embed', 1, 'team', 0.8, 6.0), ('embed', 10.5), 1.37958630420465, 0.008887182467286477, (11, 2200, 93180, 102989))
Embedding	"80 % column values have their Glove embedding distance to ""afternoon"" < 5.0"	"values whose Glove embedding distance to ""afternoon"" > 6.5"	0.9910552926149304	(('embed', 1, 'afternoon', 0.8, 5.0), ('embed', 6.5), 2.0487266096671837, 0.008944707385069566, (13, 2468, 155087, 40812))
Embedding	"80 % column values have their Glove embedding distance to ""red"" < 5.5"	"values whose Glove embedding distance to ""red"" > 8.5"	0.9910357794315727	(('embed', 1, 'red', 0.8, 5.5), ('embed', 8.5), 1.4116107915807896, 0.00896422056842727, (9, 1894, 96123, 100354))
Embedding	"80 % column values have their Glove embedding distance to ""red"" < 5.5"	"values whose Glove embedding distance to ""red"" > 10.5"	0.9910357794315727	(('embed', 1, 'red', 0.8, 5.5), ('embed', 10.5), 1.381122321292057, 0.00896422056842727, (9, 1894, 93130, 103347))
Embedding	"80 % column values have their Glove embedding distance to ""low"" < 5.5"	"values whose Glove embedding distance to ""low"" > 7.5"	0.9909947048102951	(('embed', 1, 'low', 0.8, 5.5), ('embed', 7.5), 1.5584482945289084, 0.009005295189704976, (8, 1740, 110384, 86248))
Embedding	"80 % column values have their Glove embedding distance to ""no"" < 5.5"	"values whose Glove embedding distance to ""no"" > 10.5"	0.9909852720582812	(('embed', 1, 'no', 0.8, 5.5), ('embed', 10.5), 1.3737517207897056, 0.009014727941718745, (17, 2997, 93123, 102243))
Embedding	"80 % column values have their Glove embedding distance to ""central"" < 5.0"	"values whose Glove embedding distance to ""central"" > 7.5"	0.9909570961968988	(('embed', 1, 'central', 0.8, 5.0), ('embed', 7.5), 1.6167489861330078, 0.009042903803101281, (7, 1586, 115876, 80911))
Embedding	"80 % column values have their Glove embedding distance to ""europe"" < 5.5"	"values whose Glove embedding distance to ""europe"" > 12.0"	0.9909206066196794	(('embed', 1, 'europe', 0.8, 5.5), ('embed', 12.0), 1.3731605948394356, 0.009079393380320568, (35, 5318, 93065, 99962))
CTA	"80 % column values have their Doduo ""category""-classifier scores >= 4"	"values whose Doduo ""category""-classifier scores <= -1.5"""	0.9909187930258727	(('doduo', 'category', 0.8, 4), ('doduo', -1.5), 1.4426174468538187, 0.009081206974127298, (14, 2568, 99781, 96017))
Embedding	"80 % column values have their Glove embedding distance to ""apr"" < 6.0"	"values whose Glove embedding distance to ""apr"" > 7.5"	0.9907454052435835	(('embed', 1, 'apr', 0.8, 6.0), ('embed', 7.5), 1.5328146027542002, 0.009254594756416514, (11, 2112, 108521, 87736))
Embedding	"80 % column values have their Glove embedding distance to ""aug"" < 5.5"	"values whose Glove embedding distance to ""aug"" > 10.0"	0.9907148706003006	(('embed', 1, 'aug', 0.8, 5.5), ('embed', 10.0), 1.3751696487564418, 0.009285129399699334, (11, 2105, 93100, 103164))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""june"" < 0.9"	"values whose Sentence-BERT embedding distance to ""june"" > 1.2000000000000002"	0.9906777860671937	(('sbert', 1, 'june', 0.8, 0.9), ('sbert', 1.2000000000000002), 2.228176670221988, 0.009322213932806283, (5, 1246, 168156, 28973))
Embedding	"80 % column values have their Glove embedding distance to ""oct"" < 5.5"	"values whose Glove embedding distance to ""oct"" > 7.5"	0.9906753144426637	(('embed', 1, 'oct', 0.8, 5.5), ('embed', 7.5), 1.4763423497878332, 0.00932468555733637, (11, 2096, 103059, 93214))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""sunday"" < 1.0"	"values whose Sentence-BERT embedding distance to ""sunday"" > 1.1500000000000001"	0.9906704496595032	(('sbert', 1, 'sunday', 0.8, 1.0), ('sbert', 1.1500000000000001), 2.881540880617739, 0.009329550340496796, (4, 1094, 196327, 955))
Embedding	"80 % column values have their Glove embedding distance to ""february"" < 3.0"	"values whose Glove embedding distance to ""february"" > 5.5"	0.990618014243841	(('embed', 1, 'february', 0.8, 3.0), ('embed', 5.5), 2.3176131705952994, 0.009381985756158985, (5, 1238, 174145, 22992))
Embedding	"80 % column values have their Glove embedding distance to ""june"" < 3.0"	"values whose Glove embedding distance to ""june"" > 6.0"	0.990618014243841	(('embed', 1, 'june', 0.8, 3.0), ('embed', 6.0), 2.1892347873978464, 0.009381985756158985, (5, 1238, 165422, 31715))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""tuesday"" < 1.0"	"values whose Sentence-BERT embedding distance to ""tuesday"" > 1.125"	0.990576430443407	(('sbert', 1, 'tuesday', 0.8, 1.0), ('sbert', 1.125), 2.6891866280068064, 0.009423569556593007, (4, 1083, 191938, 5355))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""tuesday"" < 0.9"	"values whose Sentence-BERT embedding distance to ""tuesday"" > 1.125"	0.9905417700834999	(('sbert', 1, 'tuesday', 0.8, 0.9), ('sbert', 1.125), 2.6888410131597014, 0.0094582299165001, (4, 1079, 191938, 5359))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""february"" < 1.0"	"values whose Sentence-BERT embedding distance to ""february"" > 1.1"	0.990513616622902	(('sbert', 1, 'february', 0.8, 1.0), ('sbert', 1.1), 2.530355563757152, 0.0094863833770979, (13, 2326, 185765, 10276))
Embedding	"80 % column values have their Glove embedding distance to ""asia"" < 5.5"	"values whose Glove embedding distance to ""asia"" > 9.5"	0.9903710603668193	(('embed', 1, 'asia', 0.8, 5.5), ('embed', 9.5), 1.3884852215260033, 0.009628939633180724, (5, 1206, 93292, 103877))
Pattern	"99 % of values match pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	0.9903384427927329	(('pattern', 1, 'jan 2014', '^[a-zA-Z]+ [\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.996369824640488, 0.009661557207267125, (10, 1890, 196480, 0))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""turkey"" < 1.1"	"values whose Sentence-BERT embedding distance to ""turkey"" > 1.3250000000000002"	0.9903311456413376	(('sbert', 1, 'turkey', 0.8, 1.1), ('sbert', 1.3250000000000002), 1.533370380585366, 0.009668854358662334, (3, 905, 106390, 91082))
Embedding	"80 % column values have their Glove embedding distance to ""europe"" < 5.5"	"values whose Glove embedding distance to ""europe"" > 8.0"	0.9902718135878821	(('embed', 1, 'europe', 0.8, 5.5), ('embed', 8.0), 1.4680170181754526, 0.009728186412117932, (38, 5315, 102872, 90155))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""sep"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""sep"" > 1.2750000000000001"	0.9902377429111459	(('sbert', 1, 'sep', 0.8, 1.2000000000000002), ('sbert', 1.2750000000000001), 1.8466201434834237, 0.00976225708885409, (9, 1738, 138361, 58272))
Embedding	"80 % column values have their Glove embedding distance to ""regular"" < 5.5"	"values whose Glove embedding distance to ""regular"" > 8.5"	0.9902186125607493	(('embed', 1, 'regular', 0.8, 5.5), ('embed', 8.5), 1.377084211925387, 0.009781387439250744, (36, 5051, 94205, 99088))
Embedding	"80 % column values have their Glove embedding distance to ""child"" < 5.5"	"values whose Glove embedding distance to ""child"" > 7.5"	0.9901862591133461	(('embed', 1, 'child', 0.8, 5.5), ('embed', 7.5), 1.8896251097660497, 0.009813740886653842, (2, 737, 139379, 58262))
Embedding	"80 % column values have their Glove embedding distance to ""red"" < 6.0"	"values whose Glove embedding distance to ""red"" > 9.0"	0.9901799499305378	(('embed', 1, 'red', 0.8, 6.0), ('embed', 9.0), 1.3702263857813182, 0.009820050069462169, (37, 5148, 93563, 99632))
Embedding	"80 % column values have their Glove embedding distance to ""russia"" < 6.0"	"values whose Glove embedding distance to ""russia"" > 9.0"	0.99002363352193	(('embed', 1, 'russia', 0.8, 6.0), ('embed', 9.0), 1.4461047659576296, 0.009976366478069994, (11, 1958, 100654, 95757))
Embedding	"80 % column values have their Glove embedding distance to ""russia"" < 6.0"	"values whose Glove embedding distance to ""russia"" > 10.5"	0.99002363352193	(('embed', 1, 'russia', 0.8, 6.0), ('embed', 10.5), 1.3698517505873764, 0.009976366478069994, (11, 1958, 93168, 103243))
Embedding	"80 % column values have their Glove embedding distance to ""japan"" < 6.5"	"values whose Glove embedding distance to ""japan"" > 10.5"	0.9899117606081851	(('embed', 1, 'japan', 0.8, 6.5), ('embed', 10.5), 1.3642460890482353, 0.01008823939181492, (44, 5802, 93108, 99426))
